recordURL,apiUrl,imageUrl,paintingUrl,inscriptionText,artistName,artDate,artTitle,thresholdLevel,boxLeft,boxTop,boxWidth,boxHeight,angle,Invert
https://www.metmuseum.org/art/collection/search/343270,https://collectionapi.metmuseum.org/public/collection/v1/objects/343270,https://images.metmuseum.org/CRDImages/dp/original/DP808128.jpg,,"Inscription:On recto of mount, in lower left corner, in graphite, by John Rewald:""This drawing after Poussin's ""Selfportrait"" / in the Louvre, identified on the back by / Paul Signac and Félix Fénéon as being by / Georges Seurat / was given to me in Paris by Fénéon in / 1938. I offer it to Alfred H. Barr Jr / with the expression of my deepest gratitude / John Rewald / N.Y. May 1944"";On recto of mount, in lower right corner in graphite, by John Rewald:""Georges Seurat / copy after Poussin / about 1877 / reproduced in: Rewald,/ ""Georges Seurat,"" page 3.""On recto of drawing, at lower right margin, in graphite by the artist (most of it illegible):""voilà le génie.""On recto of drawing, along upper right margin, in graphite by the artist: indecipherable notes and letters.On reverse of mount, at upper right, in graphite:""575""On reverse of mount, at center, in graphite:""21 1/2 x 15""On reverse of mount, below, in blue pencil, by Félix Fénéon:""Dessin de Seurat / ff"";Initialed in orange crayon by Paul Signac, ""P.S."";On reverse of mount, below, in graphite:""Main / (Le long aubord droit à la feuille, / des notes autographes indéchiffrables)"" [?]",Georges Seurat,1875–77,"The Hand of Poussin, after Ingres",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/755034,https://collectionapi.metmuseum.org/public/collection/v1/objects/755034,https://images.metmuseum.org/CRDImages/dp/original/DP880064.jpg,,"Inscription:Inscribed, recto, in graphite: ""Hilf! rette mich von Schmach und Toll / Ach neige, / Du Schmerzenreiche / Dein Antlitz gnädig meiner Not!"" (Help! Rescue me from shame and death! / Incline, / Mother of pain, / Your face in grace to my despair) (Goethe, Faust, part I, 3616-19)Inscribed recto, on the mount, in graphite, at upper left: ""61-49""; at lower right: ""4"" [encircled]""Inscribed verso, in graphite, at upper right: ""with a dagger...]""; and at lower center with an illegible word.Inscribed verso, in graphite, on mount: ""paper watermarked / Holst aet.""Marking:Watermark: ""J. Green & Son / 1824""",Theodor Richard Edward von Holst,1828–31,"Gretchen in prayer before the Mater Dolorosa (recto). Studies of a Gretchen, a bearded male head, and other figures (verso)",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/338553,https://collectionapi.metmuseum.org/public/collection/v1/objects/338553,https://images.metmuseum.org/CRDImages/dp/original/DP140839.jpg,,"Inscription:Annotated in pen and brown ink at lower left, Intidat [and illegible monogram]; at lower right, Incidatur commutato Regno . . . [rest illegible].",Pietro da Cortona (Pietro Berrettini),ca. 1635,Design for a Thesis Print with an Allegory of Knowledge and Portrait of Cardinal Antonio Barberini the Younger (1607–1671),0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/354031,https://collectionapi.metmuseum.org/public/collection/v1/objects/354031,https://images.metmuseum.org/CRDImages/dp/original/DP808131.jpg,,"Inscription:On verso in pen and brown ink, illegible writing and numbers.",Attributed toHenri Sallembier,n.d.,Design for a Frieze,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/335451,https://collectionapi.metmuseum.org/public/collection/v1/objects/335451,https://images.metmuseum.org/CRDImages/dp/original/DP802098.jpg,,"Inscription:Upper left, upside down, in pen and brown ink: S: Ange (""e"" only partially visible)Middle left edge, upside down, in pen and brown ink: S: Ang...Lower center, upside down, in pen and brown ink: S: Angeli (?)Upper right, in pen and brown ink, upside down: two illegible inscriptionsVerso, left side, in pen and brown ink: long, multi-line, illegible inscriptionVerso, lower right, upside down, in green ink: HV 29Verso, upper right, in graphite: C. 1395",AfterAnthony van Dyck,n.d.,Study of the Christ Child and the Hand of the Madonna. Verso; Profile of a Man,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/335919,https://collectionapi.metmuseum.org/public/collection/v1/objects/335919,https://images.metmuseum.org/CRDImages/dp/original/DP818913.jpg,,"Inscription:Upper center in black ink ""(illeg.)"".",Attributed toJean Charles Delafosse,None,Elevation of the Entrance to an Arsenal,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/338332,https://collectionapi.metmuseum.org/public/collection/v1/objects/338332,https://images.metmuseum.org/CRDImages/dp/original/DP808121.jpg,,"Inscription:Inscribed in graphite at upper right corner: ""Pour. . . [three lines of script, illegible]""",Attributed toGabriel de Saint-Aubin,None,The Upturned Head of a Young Boy in Profile,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340770,https://collectionapi.metmuseum.org/public/collection/v1/objects/340770,https://images.metmuseum.org/CRDImages/dp/original/DP810444.jpg,,"Inscription:Annotated in pen and brown ink at lower left, carlo maratti; illegible annotation in pen and brown ink at lower center.",Circle ofCarlo Maratti,1625–1713,Rome and the Tiber Paying Homage to a Pope (Clement XI ?),0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/771783,https://collectionapi.metmuseum.org/public/collection/v1/objects/771783,https://images.metmuseum.org/CRDImages/dp/original/DP879996.jpg,,"Inscription:Inscribed in plate lower left: ""A.V.""; bottom center: ""C Ant Vand.""; lower right: ""C. Sc.""Inscribed in pen and brown ink below plate bottom center: ""M.r Mariette donnes cette [illegible] / ici de sa propre main / Rubens on a mis sur souter les planches le non / de Van Dyck, mais cift(?) par mcprife(?)""",AfterAnthony van Dyck,1735,Two studies of heads,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/341303,https://collectionapi.metmuseum.org/public/collection/v1/objects/341303,https://images.metmuseum.org/CRDImages/dp/original/DP809527.jpg,,Inscription:Inscribed in graphite at bottom center: k [illegible],After (?)Jean Berain,n.d.,Female Actor in Ballet Costume,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/341302,https://collectionapi.metmuseum.org/public/collection/v1/objects/341302,https://images.metmuseum.org/CRDImages/dp/original/DP809526.jpg,,Inscription:Inscribed in graphite at bottom center: k [illegible],After (?)Jean Berain,n.d.,Male Actor in Ballet Costume,0.3,65,120,30,50,-1,
